subject,wave,session,term,roi,b
115825,wave2,baseline,incongruency,LH_Limbic_OFC_1,0.0225185628533168
115825,wave2,baseline,target,LH_Limbic_OFC_1,0.00718909305682533
115825,wave2,baseline,intercept,LH_Limbic_OFC_2,-0.0947082503781486
115825,wave2,baseline,conjunction,LH_Limbic_OFC_2,0.00722787919300187
115825,wave2,baseline,distractor,LH_Limbic_OFC_2,-0.006623641694743
115825,wave2,baseline,incongruency,LH_Limbic_OFC_2,-0.0185152541491061
115825,wave2,baseline,target,LH_Limbic_OFC_2,0.00394962777835128
115825,wave2,baseline,intercept,LH_Limbic_TempPole_1,-0.147024385250462
115825,wave2,baseline,conjunction,LH_Limbic_TempPole_1,-0.0417346272399657
115825,wave2,baseline,distractor,LH_Limbic_TempPole_1,0.00460747247180778
115825,wave2,baseline,incongruency,LH_Limbic_TempPole_1,0.0576461575564614
115825,wave2,baseline,target,LH_Limbic_TempPole_1,0.00574951735636252
115825,wave2,baseline,intercept,LH_Limbic_TempPole_2,0.000767726610206523
115825,wave2,baseline,conjunction,LH_Limbic_TempPole_2,-0.0105320568646984
115825,wave2,baseline,distractor,LH_Limbic_TempPole_2,-0.0013524134001401
115825,wave2,baseline,incongruency,LH_Limbic_TempPole_2,-0.000607046154144334
115825,wave2,baseline,target,LH_Limbic_TempPole_2,0.00898099007806779
115825,wave2,baseline,intercept,LH_Limbic_TempPole_3,0.123005824766333
115825,wave2,baseline,conjunction,LH_Limbic_TempPole_3,0.0614512063176758
115825,wave2,baseline,distractor,LH_Limbic_TempPole_3,-0.00230367369363057
115825,wave2,baseline,incongruency,LH_Limbic_TempPole_3,-0.0429168540492108
115825,wave2,baseline,target,LH_Limbic_TempPole_3,-0.02231770030396
115825,wave2,baseline,intercept,LH_Limbic_TempPole_4,0.124331532045642
115825,wave2,baseline,conjunction,LH_Limbic_TempPole_4,-0.0193641430497699
115825,wave2,baseline,distractor,LH_Limbic_TempPole_4,0.0287391448699
115825,wave2,baseline,incongruency,LH_Limbic_TempPole_4,0.0178701071496703
115825,wave2,baseline,target,LH_Limbic_TempPole_4,0.00822278403870231
115825,wave2,baseline,intercept,LH_SalVentAttn_FrOperIns_1,0.183659636106297
115825,wave2,baseline,conjunction,LH_SalVentAttn_FrOperIns_1,-0.0859949954438104
115825,wave2,baseline,distractor,LH_SalVentAttn_FrOperIns_1,0.0259963170559832
115825,wave2,baseline,incongruency,LH_SalVentAttn_FrOperIns_1,0.123595069520296
115825,wave2,baseline,target,LH_SalVentAttn_FrOperIns_1,0.0267316144096001
115825,wave2,baseline,intercept,LH_SalVentAttn_FrOperIns_2,0.372910246246623
115825,wave2,baseline,conjunction,LH_SalVentAttn_FrOperIns_2,-0.169183822282559
115825,wave2,baseline,distractor,LH_SalVentAttn_FrOperIns_2,0.0244210848600584
115825,wave2,baseline,incongruency,LH_SalVentAttn_FrOperIns_2,0.234665696697861
115825,wave2,baseline,target,LH_SalVentAttn_FrOperIns_2,0.0450865334369628
115825,wave2,baseline,intercept,LH_SalVentAttn_FrOperIns_3,0.527080220092719
115825,wave2,baseline,conjunction,LH_SalVentAttn_FrOperIns_3,0.154398812604012
115825,wave2,baseline,distractor,LH_SalVentAttn_FrOperIns_3,-0.086595710101732
115825,wave2,baseline,incongruency,LH_SalVentAttn_FrOperIns_3,0.00135311388857938
115825,wave2,baseline,target,LH_SalVentAttn_FrOperIns_3,-0.0573341131095049
115825,wave2,baseline,intercept,LH_SalVentAttn_FrOperIns_4,0.522470253837462
115825,wave2,baseline,conjunction,LH_SalVentAttn_FrOperIns_4,0.0324530273014868
115825,wave2,baseline,distractor,LH_SalVentAttn_FrOperIns_4,-0.0248132054183845
115825,wave2,baseline,incongruency,LH_SalVentAttn_FrOperIns_4,0.000973114670642778
115825,wave2,baseline,target,LH_SalVentAttn_FrOperIns_4,0.0301682171188399
115825,wave2,baseline,intercept,LH_SalVentAttn_Med_1,0.516739169965506
115825,wave2,baseline,conjunction,LH_SalVentAttn_Med_1,-0.0192132057380163
115825,wave2,baseline,distractor,LH_SalVentAttn_Med_1,-0.0130306351553568
115825,wave2,baseline,incongruency,LH_SalVentAttn_Med_1,0.120109738368199
115825,wave2,baseline,target,LH_SalVentAttn_Med_1,0.0177075381603131
115825,wave2,baseline,intercept,LH_SalVentAttn_Med_2,0.345098530152108
115825,wave2,baseline,conjunction,LH_SalVentAttn_Med_2,0.0088615485914913
115825,wave2,baseline,distractor,LH_SalVentAttn_Med_2,-0.0232421730902265
115825,wave2,baseline,incongruency,LH_SalVentAttn_Med_2,-0.0206742505481433
115825,wave2,baseline,target,LH_SalVentAttn_Med_2,0.0130837087806573
115825,wave2,baseline,intercept,LH_SalVentAttn_Med_3,0.654566169205774
115825,wave2,baseline,conjunction,LH_SalVentAttn_Med_3,0.0345847888526152
115825,wave2,baseline,distractor,LH_SalVentAttn_Med_3,0.0169386183766455
115825,wave2,baseline,incongruency,LH_SalVentAttn_Med_3,0.0322454525127847
115825,wave2,baseline,target,LH_SalVentAttn_Med_3,-0.0106320527338047
115825,wave2,baseline,intercept,LH_SalVentAttn_ParOper_1,0.20092990292806
115825,wave2,baseline,conjunction,LH_SalVentAttn_ParOper_1,0.0206489620683861
115825,wave2,baseline,distractor,LH_SalVentAttn_ParOper_1,-0.00595168734060561
115825,wave2,baseline,incongruency,LH_SalVentAttn_ParOper_1,0.0365372176398809
115825,wave2,baseline,target,LH_SalVentAttn_ParOper_1,0.00062802538361053
115825,wave2,baseline,intercept,LH_SalVentAttn_ParOper_2,0.56132244808734
115825,wave2,baseline,conjunction,LH_SalVentAttn_ParOper_2,-0.0441507537605081
115825,wave2,baseline,distractor,LH_SalVentAttn_ParOper_2,-0.00596418858482608
115825,wave2,baseline,incongruency,LH_SalVentAttn_ParOper_2,0.121050452070667
115825,wave2,baseline,target,LH_SalVentAttn_ParOper_2,-0.00623921416604365
115825,wave2,baseline,intercept,LH_SalVentAttn_ParOper_3,0.361503395213574
115825,wave2,baseline,conjunction,LH_SalVentAttn_ParOper_3,0.00450641849043858
115825,wave2,baseline,distractor,LH_SalVentAttn_ParOper_3,-0.00417923179297542
115825,wave2,baseline,incongruency,LH_SalVentAttn_ParOper_3,-0.0278642135844143
115825,wave2,baseline,target,LH_SalVentAttn_ParOper_3,0.0267626261595456
115825,wave2,baseline,intercept,LH_SalVentAttn_PFCl_1,0.376591973613747
115825,wave2,baseline,conjunction,LH_SalVentAttn_PFCl_1,-0.0909722227326729
115825,wave2,baseline,distractor,LH_SalVentAttn_PFCl_1,0.0117474092508122
115825,wave2,baseline,incongruency,LH_SalVentAttn_PFCl_1,0.16486852949648
115825,wave2,baseline,target,LH_SalVentAttn_PFCl_1,0.0371721118568607
115825,wave2,baseline,intercept,LH_SomMot_1,0.444864374706791
115825,wave2,baseline,conjunction,LH_SomMot_1,0.126772087716505
115825,wave2,baseline,distractor,LH_SomMot_1,-0.0215917242222225
115825,wave2,baseline,incongruency,LH_SomMot_1,-0.119225489489384
115825,wave2,baseline,target,LH_SomMot_1,-0.0263372531361546
115825,wave2,baseline,intercept,LH_SomMot_10,0.856654274698442
115825,wave2,baseline,conjunction,LH_SomMot_10,0.135692427057272
115825,wave2,baseline,distractor,LH_SomMot_10,-0.0339078382270331
115825,wave2,baseline,incongruency,LH_SomMot_10,-0.0599705113679368
115825,wave2,baseline,target,LH_SomMot_10,-0.0809418229112499
115825,wave2,baseline,intercept,LH_SomMot_11,0.320929391496293
115825,wave2,baseline,conjunction,LH_SomMot_11,-0.163368799901523
115825,wave2,baseline,distractor,LH_SomMot_11,0.0663834767691966
115825,wave2,baseline,incongruency,LH_SomMot_11,0.095602158859347
115825,wave2,baseline,target,LH_SomMot_11,0.0539831542555512
